x,y,z,qx,qy,qz,qw
-1.3707722178088815,0.0510267736724388,-0.2508306309557892,-0.01998656661563885,0.041835636799141485,-0.7498174512529411,0.6600182622057305
-1.353076131945359,-0.04491031804937817,-0.23395381078271585,-0.01930517852358619,0.043175604687074425,-0.7466423470612475,0.6635422991919576
-1.3025726391182277,0.015160292114453244,-0.24740194745352756,-0.007289212887828462,0.03979543095886353,-0.7724505023375081,0.6337849891633643
-1.2527183622632592,0.11636748287919974,-0.21662640373668826,0.008384724060362518,0.05130160876857084,-0.8212317502641859,0.5682220109237323
-1.2038396722810287,0.21733820199943316,-0.1773016230038938,0.011105364574980375,0.06526203481846969,-0.8570948235875414,0.5108874641919207
-1.2251367858931217,0.38316664069732703,-0.1301750303955586,0.006688870805365143,0.06705021741922199,-0.90692581960583,0.4158666674352224
-1.1601592492099466,0.4643168516464191,-0.08538903106732798,-0.004890662660200045,0.06935100490778068,-0.9348778444510202,0.3480947220106033
-1.0970379543908215,0.609528094426161,0.008852740443154126,-0.022432120345248344,0.09107555928592698,-0.9665555678106416,0.23868887031409822
-1.0128046035120224,0.6628921759251892,0.05843353840818188,-0.03754442160667328,0.09388831278905287,-0.9814985892854942,0.16259126778037683
-0.9283960941095827,0.7927637696248755,0.07243742096001236,-0.05282800624058356,0.07135540794698866,-0.9949138403407614,0.0475821165120005
-0.8263541078421308,0.8327119109388739,0.07173524016172797,-0.046779559527766065,0.07270496319165456,-0.9955378441889666,-0.03781615957858744
-0.7395808050595934,0.8496648398280313,0.08256697013633513,-0.04244990103740155,0.0941188688043106,-0.9864166288398516,-0.12775710855030473
-0.6482333290757831,0.8676470528195237,0.05663403987687524,-0.026015734818973704,0.08904077813946012,-0.9724215390036612,-0.21398895263984857
-0.6143567333883325,0.9080862684603009,0.003566355160375615,-0.005793603279834998,0.0649028439880529,-0.9550151570959807,-0.2893097038127785
-0.5773464192939409,0.8704173817992137,0.02749107216938119,-0.021648724923464552,0.055797831885791405,-0.9341797105687307,-0.3517473568170137
-0.6242681104405926,0.8595143759562589,0.08089101771390488,-0.028314090044625036,0.058588898328647616,-0.9175880904780698,-0.39217056175902576
-0.5956447701198628,0.8430616128470203,0.07752532005277116,-0.025518402993527423,0.060274757683199134,-0.8885252098978949,-0.4541351297475163
-0.5878006491737899,0.8299538489541751,0.03805885224258692,0.003960519523547365,-0.0582016170857853,0.8569034260208656,0.5121654073904311
-0.6912729252923034,0.8411039226774233,0.061081564964145324,0.02418021121875093,-0.06240261959395534,0.8437706323240983,0.5325151176075851
-0.6772631199039685,0.8819785642285178,0.026207753419469994,-0.009950368566258739,-0.0569416702777725,0.8195974811757045,0.5700163201188312
-0.7281646436682971,0.8801935810071051,0.038486084384751124,-0.010319098720042497,-0.04870125715842636,0.7970723811983735,0.6018283167844042
-0.8140454255472365,0.9463726393555212,0.025461761032382256,-0.017316471586337073,-0.035446601926807694,0.7924242122487499,0.6086933103506151
-0.8446396414662446,0.9732334030051174,0.028004308023603906,-0.016804203230111756,-0.02890019400588491,0.7656444249361861,0.6423947478804292
-0.9074690499014071,0.9736426342347028,-0.013571829050244705,-0.03148740457907817,-0.034700413550061135,0.7478501321732935,0.6622119029893041
-0.9691268782110685,1.090528204545284,-0.003595603007120113,-0.021992698570014856,-0.02869187458446903,0.7351073365032982,0.6769861899340814
-0.9732146395806341,1.0982880263116483,-0.025270893366382725,-0.022708348289972674,-0.014766601170112656,0.7131485157504772,0.7004894523764905
-1.034451904128346,1.120794553954856,-0.03105904873223887,-0.025151655286329355,0.004123191946392229,0.6950104967471978,0.7185477040084007
-1.1489090649628113,1.185819035563958,-0.04811203485271504,-0.03352315114456061,0.021186682720085274,0.6889172924395882,0.7237543001532801
-1.246893357558718,1.1860491849173767,-0.027428353309733967,-0.02665187722494047,0.020566701293132785,0.6834672203742825,0.7292045302328817
-1.298577400073056,1.2549168513473141,-0.0144534681853083,-0.020973142355211652,0.02427773342958229,0.6833856795031904,0.729352268803788
-1.3904874227795874,1.2698107202800513,-0.01976064659253138,-0.02085705250698765,0.015764004616592997,0.677378674509104,0.7351697836822852
-1.5212922475155615,1.301122073207698,0.02402994335432649,-0.012435979236788113,-0.004028778200553895,0.6785142756325028,0.7344708933167693
-1.6369502061200363,1.3152087451291046,0.074538781465426,-0.007203638053104289,0.0018681119631269287,0.6775538965445902,0.73543547305915
-1.6993866877697992,1.4077471657514562,0.009046926999315613,-0.029667249519493743,9.913273600276882e-05,0.6680400512638945,0.7435336807340889
-1.7616333679102523,1.498413573745253,-0.030723125086613984,-0.04222882224368728,0.0046627358230791225,0.6518326279987844,0.7571718500728574
-1.903146594170011,1.5005277320020407,-0.05850315688794633,-0.051493178545475395,0.011051575916310796,0.6569707004212766,0.7520743407543081
-2.005295676534439,1.53788006665789,-0.09870268282653816,-0.05579213583491575,-0.0022798410909530883,0.651742929982236,0.7563816451512745
-2.1347243265453626,1.623884978254158,-0.11030218353813759,-0.06022473539191078,-0.008022871914141883,0.6407592017901527,0.7653340839754035
-2.314065168530326,1.5808312699607443,0.06343924262960947,-0.031189357103069897,-0.0002812596233911466,0.6514886334957116,0.7580169558277781
-2.46056635511199,1.5960112419712773,0.20043902732943059,-0.00909341076283273,0.010179900079261697,0.6525702785624262,0.7576052475082469
-2.62010474611331,1.566676161022934,0.20123268157229157,-0.009031212314495711,0.011792546440297336,0.6575985995888454,0.7532220488483946
-2.756424927416072,1.5626996284307517,0.04425730281446097,-0.024824267388416976,-0.00648719313472643,0.6620806359572392,0.7489932600259623
-2.873573578007679,1.5947508178915917,-0.05374648612365711,-0.04035737795892558,-0.007722715133726185,0.658429535318697,0.7515199190542116
-3.0119987715375736,1.6155990356103707,-0.005800705697736816,-0.03484980337124733,-0.007137392365115172,0.6572169023196061,0.7528615358355301
-3.1329659804388634,1.6749895343867869,-0.05973833916228562,-0.04467615777752278,-0.0036151641133498704,0.6474113668784767,0.7608215911442143
-3.2272920790375994,1.7802991205749428,0.019703953815908753,-0.03691681813808241,0.006949859182053322,0.6363131522893666,0.7705156846031614
-3.4143544976396125,1.7661492960344107,0.036040265000390856,-0.03494523229732821,0.005847617740812785,0.6392239813265302,0.7682039688803376
-3.520872758028994,1.8391521384747573,-0.0124099808726882,-0.03720131770504782,7.198651527676739e-05,0.630748357056568,0.7750951985720141
-3.640236632118286,1.9300233329450829,0.044384068843676155,-0.034225303102787805,0.0009507744410491065,0.6230742323304793,0.7814129674258474
-3.768762440698167,1.9344420255320833,0.058825221550568824,-0.03758877602776738,0.01073256844280256,0.6228090359581726,0.781396698623821
-3.8826252715977247,1.934684860474782,0.029319539545885537,-0.04069848850448065,0.021276142782119742,0.6231964220809163,0.7807158114751551
-4.026551493591089,1.8071363466207624,-0.059054883808009634,-0.04739659295226452,0.007742777194097921,0.6308256202269475,0.7744369885556388
-4.13252430628368,1.8055038088848314,-0.13815964615988852,-0.05490977082025167,0.007915213004937208,0.6304846647964102,0.7742166065954103
-4.262734505862152,1.7955053198659379,-0.2553242661027118,-0.0652671696791972,0.008244593909076605,0.625520490488822,0.7774293146080645
-4.393207238358131,1.8002872014918794,-0.2223267462669798,-0.060843889690471185,0.005274114767365192,0.6261435196574895,0.7773123552290195
-4.508215421831103,1.8521003816495318,-0.10392184523493864,-0.05434593945052642,0.01857234403390157,0.6271689415120791,0.776762966229045
-4.579629406090598,2.0188312573860214,-0.047291572852562413,-0.04260914757828787,0.014140106776336276,0.6139526540781943,0.7880651346642272
-4.68098177304367,2.15505569173238,-0.10813240267820938,-0.04370008913637045,0.0046479214881728756,0.6027089172763456,0.7967500612305519
-4.797300802260633,2.2169902358350964,-0.00798612536374535,-0.027766356307072415,-0.00040914549568697934,0.598923351633821,0.8003247346703102
-4.8179816119020495,2.5111158996827307,-0.007539118107871459,-0.018807522627500604,-0.009007224036850585,0.5731842298990584,0.8191611475178675
-4.947636486623215,2.5226236148633543,-0.04873974931827227,-0.024742206863357815,-0.005750062149146938,0.5730959054453939,0.8190945263805246
-5.117764121552098,2.4216525451751805,0.04768586518245867,-0.019479474537806327,0.005487024428285893,0.5816140263941735,0.8132131128653867
-5.288114128666148,2.3287140491140814,0.13362843685996964,-0.004437008854362949,-0.001242947630842169,0.5894308587053074,0.8078056887887936
-5.415737237412962,2.3060171714722824,-0.03946551814860429,-0.011670160391059309,-0.01473156126326222,0.5917712316622864,0.8058868393491075
-5.545792148845848,2.250947144917153,-0.15376366159336335,-0.032265415745315336,-0.0068313156408905396,0.5966363109551933,0.8018337661405726
-5.731728344210149,2.1137602149837837,-0.037325610661081664,-0.010199216106166689,-0.016760372615182713,0.6049070287097016,0.796054365303162
-5.830597832689697,2.1976553593007946,-0.045322786961717196,-0.015305861797177356,-0.010904390368972573,0.6003938462064435,0.7994836172822807
-5.913484832130983,2.362720542442638,0.015443965649580477,-0.00895845435488795,-0.012616483930129728,0.5904005657861104,0.806962045172047
-5.944916544308656,2.6092004676140634,-0.26482321336178893,-0.028532369258155183,-0.018723823764598385,0.5740898133098989,0.8180808081002475
-6.003105522175735,2.8430316940630735,-0.4007032049850253,-0.04515814340806014,-0.01263448822466945,0.5574006327254089,0.8289183593265091
-6.079846755715261,2.9731292473268764,-0.45773274057734786,-0.05587757001533928,-0.002819885515609416,0.5490420922965674,0.8339199759578058
-6.115230614148069,3.1275566915742896,-0.8501188013555148,-0.08207697690899618,-0.0162351473631985,0.5340825809357418,0.8412821088033384
-6.250374542715608,3.153075256513697,-0.829475369770341,-0.08082066564022385,-0.013584127653861404,0.5336325630806902,0.8417361695337132
-6.482285179149802,2.9168824854153326,-0.7588183335612148,-0.08119943477867107,-0.0007996519049678966,0.5486866291078553,0.8320751140292048
-6.626829436419283,2.7788140764165115,-1.0020473397473353,-0.09226480364549484,-0.012573356505490527,0.5570491031899351,0.8252426390763709
-6.980651054156045,2.3426135717467,-0.9561987550073031,-0.07275874072025447,-0.03198037180805067,0.5871330707835539,0.805579405558568
-7.186983332622317,2.1176445094688487,-0.918781144514898,-0.06949011359852894,-0.03219262192609386,0.6014878143455321,0.7952025958203494
-7.330956492752365,1.870610673796362,-1.0511390940727554,-0.07256586967553774,-0.04299121911580908,0.615880634027881,0.783311556321356
-7.388925000341483,2.244459597563171,-0.8824386105884547,-0.06217886686750783,-0.03557892348244775,0.597718577226029,0.7984988610873497
-7.445772307381832,2.6762744928722233,-0.478459817266877,-0.045762802227888956,-0.011100980997007015,0.5761061241893314,0.8160173207871888
-7.575267130834841,2.7165782985830798,-0.33911245139491253,-0.02777631014570471,-0.01833382597100143,0.5750647415131129,0.817430664025036
-7.332253190983441,3.5447413274870105,-0.054646208770593376,-0.012662626433408314,-0.00430376220060177,0.5259672888616177,0.8503996393286443
-7.376307673767496,3.7307129915902575,0.16017520309130606,-0.00698661741841286,0.010850752380642193,0.5161784893910218,0.8563838014814534
-7.61226744035219,3.546098697962947,0.3515147179003344,0.005684664729581541,0.011706399896666653,0.5279354819469946,0.849184768875282
-7.767137191376226,3.5227056317514203,0.24431308685158182,-0.00952596755359492,0.024373453940641488,0.5307781521295784,0.8471066898018699
-7.81906991706099,3.5760511487490594,0.1498397142221823,-0.0320566770809868,0.05064110099937743,0.5253109739106102,0.8487969303862865
-7.919444926798825,3.652037294504103,0.005039681756300929,-0.040524523925505526,0.04930213146526847,0.5226237648521187,0.85017143165681
-8.176768212976604,3.4226414357841257,-0.06777106793732135,-0.050164212363126286,0.05089835463089643,0.5392875109242963,0.83908395876392
-8.280064441595233,3.505755278258255,0.22943228293963652,-0.03250783997223358,0.05338617831807386,0.538435266911873,0.8403455358663307
-8.266302029209285,3.858912884239548,0.4593397166490138,-0.011105690515358474,0.044133147876120396,0.5212105434457496,0.8522138806060999
-8.316608355548766,4.023312153887173,0.6273260126107578,0.0046716728672236444,0.038745389335557226,0.5148733485148732,0.8563774899347482
-8.483691037783123,3.7861648262098453,1.1575276150281657,0.04381589332329425,0.03338276745411919,0.5250577464586268,0.8492821210959137
-8.518967391031168,3.9830984343109703,1.2522564294993466,0.04915042866431638,0.03359834821573184,0.5169675492550605,0.8539320461116944
-8.582958727231,4.044841137414323,1.152946421542945,0.04817683115508914,0.025735456477013065,0.5137497746349936,0.8561996544511491
-8.604187779502059,4.297953217505544,1.1052881476341332,0.03362545098215607,0.04094990688960684,0.5047442146557602,0.8616412895999813
-8.922505072780051,3.949064653402023,0.9500850877726195,0.013531054988937617,0.05345724698173353,0.5226720179388774,0.8507486085558542
-9.222632390039076,3.5654949139416976,0.7241220576490698,0.006489870556483016,0.042526750995851285,0.5426373368898971,0.8388647552752095
-9.430291113340541,3.3833309852582816,0.38188481681227854,-0.022968960907800613,0.04944304091479692,0.5519529884783734,0.8320911675109323
-9.734327884432226,2.8335874968957,0.39633999977909207,-0.02133420715080442,0.044443210093222434,0.5776734265957022,0.8147779236620467
-10.006941349469354,2.2338347555935636,0.43172736741568596,-0.02133165324206071,0.04256336453797944,0.6039955976921726,0.7955643522290594
-10.304737695884679,1.066662261955571,0.02493433166076478,-0.027022047968670804,0.015605764840761566,0.6516139648723909,0.7579086421268703
-10.460429845624484,0.3821058096339698,0.08543135850378991,-0.022314021608131947,0.014027935907220786,0.676425895157905,0.7360389322676361
-10.566248602200314,-0.12250720386097402,-0.4047572808125315,-0.04151635358972628,-0.000592858233180846,0.6941229086119739,0.7186580749172596
-10.60952450877613,-0.25820685283073974,-0.5381001762393811,-0.04650398826182396,-0.0036983772008168064,0.6960218840366547,0.7165034808177071
-10.683254739986564,-0.9252443977793439,-0.38253928372274315,-0.039561276263390295,-0.0018412382515093303,0.7191984933890122,0.6936750264850883
-10.603930369615666,-2.351151537812304,-0.6622882887019216,-0.04629786004755507,-0.017756898022683452,0.7636636631085677,0.6437072396479887
-10.52837912524303,-3.0714182773191787,-0.3861679112035037,-0.03914380544605177,-0.008370868496633264,0.7857239135213908,0.6172808297496724
-10.232828475577533,-4.102685039886547,0.11884086235690727,-0.018949203220430075,0.0074484760306400616,0.8160197058931056,0.5776653767504693
-10.005832409406153,-4.799892328917673,-0.24298385446960313,-0.035914778444142786,-0.001594355688159576,0.8349003293718363,0.5492258431046805
-9.695043705205974,-5.528237279648577,0.05576529823070722,-0.039585637051002494,0.015229959129001523,0.8527190244726188,0.5206450719892208
-9.38006014294522,-6.206715119483244,-0.14837470411255732,0.04018072097872101,-0.0033059911468027196,-0.8705081295707413,-0.49049992501061296
-9.167653234554068,-6.677394675941658,-0.9142292059371038,0.07146338885718857,0.022331063262686305,-0.8806582743503083,-0.4677983662700643
-8.875361221139583,-7.216642258197677,-0.8054538102695147,0.06137430254380957,0.02224698531267156,-0.8947144664139113,-0.4418419289988544
-8.547015473989603,-7.684285777878809,-0.6834187489360207,0.03000571560112351,0.027985082854111006,-0.9070179943501684,-0.4190881173380019
-8.208430679778171,-8.150529960769939,-0.7137735067332844,0.02418051014448666,0.029967644433676447,-0.918235702372404,-0.39415788474278546
-7.9760982247522465,-8.483047171180004,-0.5987732152520893,0.025702762078824375,0.019886363803481147,-0.9251962475585496,-0.3780949669855101
-7.969621632637932,-8.608159605046275,-0.32632504788627215,0.036613295010958405,0.0022971306599250054,-0.9275071040923918,-0.3720010237584258
-8.065145636197036,-8.606675773420038,-0.44063627466582833,0.04786743727707098,0.0018528954396098613,-0.926115213017266,-0.37418696856651734
-7.674763869386185,-9.054163113313528,-0.2228429908716014,0.03905180692280452,-0.003561194150039302,-0.9364999155500179,-0.34846833779713643
-7.307125631146711,-9.42042474492442,0.05879267866452105,0.02042956838895079,-0.0075315378257074786,-0.9447808277788103,-0.32697873957645496
-6.897499051680177,-9.810372336864434,-0.004264561885858928,0.013190949193925851,-0.0026442752462167043,-0.9531092258184061,-0.30232732315757405
-6.66899529274886,-10.054087787653854,-0.054277396083653395,0.017546710849103742,-0.001889423410221815,-0.9579299054320517,-0.28645914071032075
-6.468549568166068,-10.258938892689656,0.05347617127664305,0.013419794421167554,-0.005029181253348263,-0.9621417120322568,-0.2721726334906809
-6.114174098283693,-10.52741921557902,-0.08758248649582952,0.014702469597538436,0.0014211427846110307,-0.9674887926263254,-0.25248218527922794
-5.9287661702263765,-10.701342724004615,-0.07971675108975051,0.01027803373440877,0.003028838095607716,-0.970919878347735,-0.23916475072962715
-6.0585564594454775,-10.67717271591846,0.152377278961977,0.01845433498725472,-0.009751125054245458,-0.9701441480621651,-0.2416292305601509
-5.887370439487022,-10.852463189838167,0.0044913088152636615,0.014259052335597645,-0.0024431623701759264,-0.9733124413806046,-0.22902751327700974
-6.000403333839665,-10.887326363712846,-0.163627103751251,0.011069910075636727,0.007033655786204521,-0.9734726795987572,-0.22842707118906458
-6.134190694339581,-10.901078504514391,-0.0604316493930839,0.015080626813487236,0.0017936863562691898,-0.973264350740122,-0.2291852110468225
-5.966044372273791,-11.088188870376843,-0.08300741203299175,0.016539963253699223,0.0030481477601836866,-0.976187799612909,-0.21627417390364786
-5.71552665830504,-11.250534746117946,-0.1693957596597515,0.0192629466342307,0.0038271571675007484,-0.9787760172773361,-0.2039897050287046
-5.608384144252772,-11.394792466827068,0.09618806048014646,0.02460752970228793,-0.008553551363174853,-0.9806740362870875,-0.19390652591756874
-5.528286676845119,-11.542027450294151,0.21775973736482798,0.04143071713887444,-0.016662934992870623,-0.9817422437444316,-0.18489999762690895
-5.611029887929975,-11.572408767936953,0.20971388636145102,0.05227018217254541,-0.01937480854710464,-0.9814326825316313,-0.18352747616686188
-5.038650201404024,-11.879992566460755,0.08539917086229556,0.05236485552603786,-0.011969978229678878,-0.986596867010169,-0.15408200262404775
-5.023453979253206,-11.94261926405621,0.01665899247365263,0.05548507055615828,-0.00917208860920384,-0.9872742830599521,-0.14875069661813559
-5.146458605051625,-11.924544683613457,-0.18434628306164774,0.07136591803126204,-0.005889208833783501,-0.9858933566103198,-0.15128288850529015
-5.325770171815813,-11.897767876554258,-0.2821767117932267,0.06365626329281011,-0.0006050922210637157,-0.9860005796011945,-0.15411155385988706
-5.40723343381262,-11.904055413275698,-0.5463278921901504,0.0635948109526494,0.008718565367821247,-0.9860836599692436,-0.1533580848194349
-5.556551936453771,-11.889659587887353,-0.6319574625907984,0.058473153228647066,0.012865982223280907,-0.9861684788422682,-0.15455448292060656
-6.074808814489717,-11.69096731836775,-0.29101210817246104,0.05172235777067151,0.00016730738775834171,-0.9837092929894541,-0.17216502722989097
-6.217659938987439,-11.67866747539071,0.17091077221776507,0.03947147201190861,-0.01421677570459524,-0.9841055294086138,-0.17255779661658383
-5.899811310123691,-11.921583833642853,0.01388813253638288,0.038433594644845456,-0.006526805617979349,-0.9875567336355233,-0.15235470935365544
-5.5723478028784585,-12.13491174424604,-0.10439725053559194,0.050207786395266844,-0.005148738429593681,-0.9897373433265597,-0.13368866781726324
-5.939386575759035,-12.009592153908509,0.3199274743695879,0.050119120409535686,-0.022562040171495525,-0.9881751931338042,-0.14313914834049812
-5.458707151566131,-12.222222633324407,0.10860835189649903,0.047937408997013285,-0.014174585821345174,-0.9913776414080382,-0.12112579432838336
-5.5131305548709575,-12.22406304785766,0.2606704287430254,0.04491267010260338,-0.018539422401828456,-0.9918261662210058,-0.11798304064823562
-6.01125882460222,-11.972180327112754,0.27839600480654714,0.05687552174519755,-0.023157277582097607,-0.9889579807613857,-0.13487411838288207
-6.112730658296026,-11.9633692604061,-0.0632935711632413,0.06753115192121231,-0.013963313170073028,-0.988485895953091,-0.13468557052380714
-6.19543556196917,-11.96419471440394,-0.38881385236085775,0.07870742633067351,-0.006097715193406427,-0.9878786009338463,-0.13365563484869694
-6.576560980145678,-11.859957305937254,-0.3606290582944216,0.06896936354902326,-0.0063220326263651325,-0.9873330567873586,-0.142746957130597
-6.882780117738707,-11.745367944811312,-0.23017393039957423,0.06606093159341105,-0.011014877618680375,-0.9864899073311532,-0.14950681764330692
-6.96309015288926,-11.750251416746995,-0.6847531773922939,0.06888715957276749,0.006461808939736272,-0.98654283722107,-0.14814194071573314
-7.553213324443674,-11.487435196873493,-0.3538478501653588,0.06966034769018253,-0.009646672461710012,-0.9836133256859558,-0.16600964792177983
-7.1656645565142325,-11.765605109899374,-0.7866582679344727,0.07296107188744592,0.0062240128095808235,-0.9865996513313857,-0.1458049095413777
-6.8057571025825965,-12.020853088450206,-0.5772072256062285,0.060472091962167365,0.003565735287354933,-0.9901761848842099,-0.12602196044233963
-6.813113688509031,-12.057666475483447,-0.652843782325184,0.06648627959080149,0.0035562158670795047,-0.9903523923861619,-0.12152804964240262
-6.341339883359762,-12.241941044122624,-1.46589233923285,0.08396403432078907,0.028374241749605397,-0.9911037170158024,-0.09928930185660817
-6.505810529721856,-12.186705468721394,-1.5202160874024475,0.0782753203980575,0.03231606116777452,-0.9912766929626076,-0.10099091244413193
-7.33856927582115,-11.830146418532422,-1.1210082849467042,0.08913557938545873,0.009540440599631564,-0.9872997903726671,-0.13116002596397647
-7.542235260666655,-11.752902391970112,-1.221667190452174,0.11753716197341252,-0.0012434416006943776,-0.9837459023983189,-0.1357478136941386
-8.121037230556286,-11.461967091324668,-1.2331261687374337,0.11976536757239832,-0.006325450150588472,-0.9808241656836564,-0.1536235705274424
-8.34338135131688,-11.377785503461634,-1.1069947597366483,0.12286515406153413,-0.014111697258932503,-0.9797129910544804,-0.15769422651762294
-8.244346751334273,-11.521471469129676,-1.032131307137735,0.12211439002447116,-0.01616935980860055,-0.9812557127612891,-0.14820207058494725
-7.786381769988849,-11.74771137270735,-2.137073528108571,0.1740394098465008,0.004357679369282551,-0.9755995626081467,-0.13377887684380171
-7.2208365728358705,-12.080618809259034,-2.590318833581601,0.14464536902944747,0.03685739655519667,-0.9829907543220023,-0.10699731984946492
-7.307616512767883,-12.16804816494923,-2.1460340841522356,0.12459501846903027,0.02782905766020955,-0.9865378656805506,-0.10219914139028118
-6.179155428700991,-12.529710779083576,-3.409889908506405,0.11548735499184018,0.08384535515452825,-0.9879876404982347,-0.059270983446630746
-6.082512105512297,-12.678786858927163,-3.189508824123603,0.09805631903033682,0.08336554776319195,-0.9905265847712226,-0.04787722429111696
-6.888234087017474,-12.666604849601777,-1.3675412981032542,0.054905549078956666,0.029220210885851916,-0.9958551977614682,-0.06636252743522845
-7.2770221670372734,-12.513612537689859,-1.369834803548123,0.044653730240192764,0.03307031747515243,-0.995551106861108,-0.0760946259952129
-7.566995292395059,-12.416260150698061,-1.3961647499473795,0.05995537250034192,0.02705315375299379,-0.9944414913249623,-0.08221678971929876
-7.9728419039179315,-12.246506042629386,-1.2920132739755235,0.06407892160628427,0.019586396113652278,-0.9933644107867443,-0.09347412623480003
-9.091800215647973,-11.62494854574906,-1.1613326784987912,0.0717246899728801,0.007436649139530189,-0.9885674529809917,-0.13241848815231397
-9.102885127002702,-11.734429266808524,-0.8929979086217537,0.0740831342361177,-0.004524464169199489,-0.9891855274275702,-0.12650379746701293
-9.015897041209923,-11.872386104326663,-1.1504751393745667,0.07878377105617484,0.002462946352151825,-0.9898177502575596,-0.11852372162777472
